"Id";"Name";"State";"SubscriptionId";"TenantId";"CurrentStorageAccountName";"ExtendedProperties";"CurrentStorageAccount"
"64ef4d58-6109-4bed-be75-ef4322529f7e";"Nerdio_POC_TCSCOE_WVD";"Enabled";"64ef4d58-6109-4bed-be75-ef4322529f7e";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"fb1d8099-bbfd-4c0b-96ab-2ceabf637b7f";"Healthcare_Interop_Platform_POC";"Enabled";"fb1d8099-bbfd-4c0b-96ab-2ceabf637b7f";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"98797c4b-f93a-487b-915c-dc3d1c8b10ef";"Zurich_Swiz_POC";"Enabled";"98797c4b-f93a-487b-915c-dc3d1c8b10ef";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"38f10968-ac24-439e-9beb-25a6642f270b";"IPERC Cloud POC";"Enabled";"38f10968-ac24-439e-9beb-25a6642f270b";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"49fac647-ce55-4134-bd3e-b65508b773c4";"MBU_LABSecurity_POC";"Enabled";"49fac647-ce55-4134-bd3e-b65508b773c4";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"690655ee-e4af-41a7-9868-f9aaf108fb87";"Tokyo PacePort";"Enabled";"690655ee-e4af-41a7-9868-f9aaf108fb87";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"c4f3e9c2-8202-4cba-aeeb-8597a4e00cc2";"MBU Leads";"Enabled";"c4f3e9c2-8202-4cba-aeeb-8597a4e00cc2";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"4b306db6-319c-4bc0-b992-0e8f7f05f668";"PODS LLC - POC";"Enabled";"4b306db6-319c-4bc0-b992-0e8f7f05f668";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"393efb0b-e647-42f1-96a8-3a5a453c75d4";"Harness PoC";"Enabled";"393efb0b-e647-42f1-96a8-3a5a453c75d4";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"16f56a62-947f-4d8c-baac-68acb635e4eb";"Dover_POC_USA";"Enabled";"16f56a62-947f-4d8c-baac-68acb635e4eb";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"60e09799-db66-4628-af7d-b553f5e7d226";"RBC_Canada_Kubernetes";"Disabled";"60e09799-db66-4628-af7d-b553f5e7d226";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"30d8fea7-8adc-4464-9eb0-d4255fedf3d5";"Test Cost Alert";"Enabled";"30d8fea7-8adc-4464-9eb0-d4255fedf3d5";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"d5474e4c-0212-46cd-96ff-e00f62884dc0";"UBS_POC";"Disabled";"d5474e4c-0212-46cd-96ff-e00f62884dc0";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"ba153b4b-4af6-4ab9-b3db-b76a88fa1d55";"IKEA_POC";"Enabled";"ba153b4b-4af6-4ab9-b3db-b76a88fa1d55";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"8ab9fc3d-ba9e-419b-bdcf-a416b79506ae";"IKEA2_POC";"Enabled";"8ab9fc3d-ba9e-419b-bdcf-a416b79506ae";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"bff504bf-5a99-4581-9068-16f02bfc9fe2";"Next_gen_it_services_POC";"Enabled";"bff504bf-5a99-4581-9068-16f02bfc9fe2";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"56951c2e-12be-463e-b9ab-a6c22a509a42";"Integration_and_APIM_Platform_POC";"Enabled";"56951c2e-12be-463e-b9ab-a6c22a509a42";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"7b05827f-0be9-4592-a6c2-77bc0a0569c0";"WAL_ALB_POC";"Enabled";"7b05827f-0be9-4592-a6c2-77bc0a0569c0";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"de974821-073b-4af5-b48c-e3f15e63c875";"TD_Cananda_POC";"Enabled";"de974821-073b-4af5-b48c-e3f15e63c875";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"0ae1e1e9-1595-4c45-b434-646700ca738e";"Belfius_Belgium";"Enabled";"0ae1e1e9-1595-4c45-b434-646700ca738e";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"3c6f1ff4-1d52-4183-83a1-a9c034f887b0";"TCS_Payment_Processing_Platform_BaNCS";"Enabled";"3c6f1ff4-1d52-4183-83a1-a9c034f887b0";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"768c4a33-7806-43d4-a3fe-147006e6d214";"IDW_POC";"Enabled";"768c4a33-7806-43d4-a3fe-147006e6d214";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"e186701b-030a-41f2-a059-2c303abdd2f3";"TCS_MasterCraft_POC";"Enabled";"e186701b-030a-41f2-a059-2c303abdd2f3";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"b8a14b06-1bda-4bbe-ac45-a4b19faf60ac";"WVD_Platform_Tools_Integration_POC";"Enabled";"b8a14b06-1bda-4bbe-ac45-a4b19faf60ac";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"50382f94-2336-4f9f-93bd-9b7667e968f7";"EY_Training_POC";"Enabled";"50382f94-2336-4f9f-93bd-9b7667e968f7";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"3ad209b9-cee6-4151-a2c2-ecad2798682b";"Identity_Manager_POC";"Enabled";"3ad209b9-cee6-4151-a2c2-ecad2798682b";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a00608a1-3e25-46d1-8b8c-1d3e6e17614c";"BNYM_Pershing_POC";"Enabled";"a00608a1-3e25-46d1-8b8c-1d3e6e17614c";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"b96bb79f-ddad-40f4-89c3-028b3e4e91af";"Qualcomm_NXP_Maxim_Arm_POC";"Enabled";"b96bb79f-ddad-40f4-89c3-028b3e4e91af";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"889c597c-081a-4228-9ead-2f51560b8008";"DET_POC";"Enabled";"889c597c-081a-4228-9ead-2f51560b8008";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"2cea189d-3226-4965-b5cd-115cf0da83fe";"CMI_GTM_POC";"Enabled";"2cea189d-3226-4965-b5cd-115cf0da83fe";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"1d543ee0-f7f3-4e55-84d1-70e1cce9dddc";"Telefonica_POC_Europe";"Disabled";"1d543ee0-f7f3-4e55-84d1-70e1cce9dddc";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"85b92bfc-f36c-4b0f-b477-fef9a6dbc477";"NMBS_POC";"Enabled";"85b92bfc-f36c-4b0f-b477-fef9a6dbc477";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"51bbc135-5e8c-4efe-84b2-2e1b78bc3885";"DigiGov_Tax_Framework_POC";"Enabled";"51bbc135-5e8c-4efe-84b2-2e1b78bc3885";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"39c15a53-9a08-49d3-8b5e-51f40c32835a";"NETS_UK_POC";"Enabled";"39c15a53-9a08-49d3-8b5e-51f40c32835a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"b36cdeee-fbeb-44e7-acd8-4b6c5ab98d51";"Healthcare_Rapid_Labs_POC";"Enabled";"b36cdeee-fbeb-44e7-acd8-4b6c5ab98d51";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"30f7c95a-cade-43cc-ab28-2701d2f02ad3";"KAD_Market_Consultation";"Enabled";"30f7c95a-cade-43cc-ab28-2701d2f02ad3";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"1a25546e-2332-4897-ae3b-a306629eea64";"MBU Solutions Training_POC";"Enabled";"1a25546e-2332-4897-ae3b-a306629eea64";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"81f6d31d-043e-4e05-aad2-8306414f5c8a";"DevOps Toolkit POC";"Enabled";"81f6d31d-043e-4e05-aad2-8306414f5c8a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"37d58c95-b23c-4ea6-a329-4d3c9a16f06a";"Cloud Infra Projects_POC";"Enabled";"37d58c95-b23c-4ea6-a329-4d3c9a16f06a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"094476fa-2568-4285-aa78-be2b73f9de1a";"LBG_UK_POC";"Enabled";"094476fa-2568-4285-aa78-be2b73f9de1a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"bde602a1-27d7-4de9-a408-48a6927d92cb";"Mexico_Automated Password Reset_POC";"Enabled";"bde602a1-27d7-4de9-a408-48a6927d92cb";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a1af4341-605b-4a3f-9f16-f3411d736941";"C&SI Enterprise Agility_POC";"Enabled";"a1af4341-605b-4a3f-9f16-f3411d736941";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"5e37ff6d-862a-4233-b490-d51ee750fabd";"Develop PoCs - BFSI UK 1 TEG";"Enabled";"5e37ff6d-862a-4233-b490-d51ee750fabd";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"588a13dd-a9f0-4397-8d4a-ca42796cd39f";"Live_Demo_Training_POC";"Enabled";"588a13dd-a9f0-4397-8d4a-ca42796cd39f";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"7e6f5cbc-7c6f-4800-b216-0713f3c0641c";"LBG_Hybrid_Cloud_POC";"Enabled";"7e6f5cbc-7c6f-4800-b216-0713f3c0641c";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"67505d9e-018f-4220-aa9a-1425b5130b31";"MBU_Bizapps";"Enabled";"67505d9e-018f-4220-aa9a-1425b5130b31";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"b9a124c7-7395-4e72-80d6-3e6c7b38937e";"EMERGE Event _Hackathons_POC";"Enabled";"b9a124c7-7395-4e72-80d6-3e6c7b38937e";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"4e812c4f-f44a-4923-ac33-127624917a65";"KPMG Cloud Adoption Framework_POC";"Enabled";"4e812c4f-f44a-4923-ac33-127624917a65";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a05c9ab7-1699-4824-8751-42547809cd89";"DevOps Support Group_POC";"Enabled";"a05c9ab7-1699-4824-8751-42547809cd89";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"1693a211-a043-4564-938d-33320e39d9dc";"Canada Pace Port_POC";"Enabled";"1693a211-a043-4564-938d-33320e39d9dc";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"004e576f-16c3-4d4a-ac74-76e5403a5986";"Tower Monitoring Solution ? POC";"Enabled";"004e576f-16c3-4d4a-ac74-76e5403a5986";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"8366a9df-ce72-421e-b32a-177381a25708";"Co-sell_connection_POC";"Enabled";"8366a9df-ce72-421e-b32a-177381a25708";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"343645c0-a380-4786-9f9d-0a889b7ce074";"Albertsons_POC";"Disabled";"343645c0-a380-4786-9f9d-0a889b7ce074";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"617c4b90-4829-482b-8fcf-7285bd8cd016";"Terraform_POC";"Enabled";"617c4b90-4829-482b-8fcf-7285bd8cd016";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"4ce57577-f38e-4e38-aa87-202b76efc3c1";"LBC_POC";"Enabled";"4ce57577-f38e-4e38-aa87-202b76efc3c1";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"7eea21c9-9d4c-428e-89c4-10e5e7c03daa";"TCS BIM Platform_POC";"Enabled";"7eea21c9-9d4c-428e-89c4-10e5e7c03daa";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a8552351-2b05-4b41-a9b6-fc477a617c65";"Credit Suisse_POC";"Enabled";"a8552351-2b05-4b41-a9b6-fc477a617c65";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"c903891e-3cb7-4a6b-abb0-670b7f9194d0";"BFSI MS Cloud Garage_POC";"Enabled";"c903891e-3cb7-4a6b-abb0-670b7f9194d0";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"9145bdc0-fb32-40fc-ae51-9a96b4e3d2c3";"SOAR for ISV_POC";"Enabled";"9145bdc0-fb32-40fc-ae51-9a96b4e3d2c3";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"d4f387c2-eab2-4851-b317-049776dc7c03";"Azure ARC on OpenShift cluster_POC";"Enabled";"d4f387c2-eab2-4851-b317-049776dc7c03";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"e62bd027-e41f-43c3-b96d-edf8250637c0";"Uniliver_P&G_Nestle_Total_Poc";"Enabled";"e62bd027-e41f-43c3-b96d-edf8250637c0";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"06163a9f-1c90-4ba6-ab9a-6789149d2f9d";"TopRail iPTT_POC";"Enabled";"06163a9f-1c90-4ba6-ab9a-6789149d2f9d";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"6abff813-a2ff-412f-9279-3a2cbe3d2851";"PODS LLC Florida_POC";"Enabled";"6abff813-a2ff-412f-9279-3a2cbe3d2851";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"6b99fbf5-8451-4b52-85ce-700fc2131283";"HIG_BSFI_Assesement";"Enabled";"6b99fbf5-8451-4b52-85ce-700fc2131283";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"2214b5c2-3237-4c67-ae43-b7ed0c128293";"IOT_Solution_Retail_Store";"Disabled";"2214b5c2-3237-4c67-ae43-b7ed0c128293";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"445de33a-2ddd-488c-8ce0-3a87a56be0a6";"MBU_DataAI-Intelligent_data_services_POC";"Enabled";"445de33a-2ddd-488c-8ce0-3a87a56be0a6";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"645079d4-2257-4e5d-bf4b-abe2cf605a2a";"Assistive Smart Glass_POC";"Enabled";"645079d4-2257-4e5d-bf4b-abe2cf605a2a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"eb6b700f-1287-403e-9c10-d40a87a84864";"Innovation_Garage_POC";"Enabled";"eb6b700f-1287-403e-9c10-d40a87a84864";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"dda0f7aa-9a6d-4c31-a3e9-81fe0a74e42a";"CoSell_resources";"Enabled";"dda0f7aa-9a6d-4c31-a3e9-81fe0a74e42a";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"ee7e3998-d101-4591-8bcf-0472b1cdff01";"Azure Migrate";"Enabled";"ee7e3998-d101-4591-8bcf-0472b1cdff01";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"bda5494b-36d6-4c8e-8edb-1aeb57bfff17";"Contexify";"Enabled";"bda5494b-36d6-4c8e-8edb-1aeb57bfff17";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"8ef5f512-9354-415f-91a4-944157834596";"Pittsburgh Pace Port";"Enabled";"8ef5f512-9354-415f-91a4-944157834596";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"4d8b115f-dc06-423c-94d5-174c5ca7f533";"Analytics Demo";"Enabled";"4d8b115f-dc06-423c-94d5-174c5ca7f533";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a49a2402-0cc1-4075-b1fd-aa460cd89401";"E&R_ISU_POC";"Enabled";"a49a2402-0cc1-4075-b1fd-aa460cd89401";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"918955ed-e102-4d9e-b820-f6c9e4c52d37";"Microservices_Solution_Modernization_Project";"Enabled";"918955ed-e102-4d9e-b820-f6c9e4c52d37";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"09f8b2ec-c89e-4bc0-b66d-1d671592ff04";"AVS_POC_VMware_Migration_Accelerator";"Enabled";"09f8b2ec-c89e-4bc0-b66d-1d671592ff04";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"8bb6835a-7cfe-4f3b-9ec2-7139eccaabe8";"Solution_Engineering_POC";"Enabled";"8bb6835a-7cfe-4f3b-9ec2-7139eccaabe8";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"7be7053b-88b7-49e4-a5c4-0bc62117a631";"Qualcomm_NXP_ Maxim_Arm_POC";"Enabled";"7be7053b-88b7-49e4-a5c4-0bc62117a631";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"4054260a-a0d9-4a8d-8e4f-55934bfc8819";"CoE_POCs";"Enabled";"4054260a-a0d9-4a8d-8e4f-55934bfc8819";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"943c2829-4915-4188-a598-a3a3f52e0ecb";"AWD_DigitalWorkplace";"Enabled";"943c2829-4915-4188-a598-a3a3f52e0ecb";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"72ade62d-4d19-4a23-9f4b-80fb1c3c8b91";"Dupont_POC";"Enabled";"72ade62d-4d19-4a23-9f4b-80fb1c3c8b91";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"de9e261c-b3d7-40ee-9304-42f8fab96cec";"MBUTraining_POC";"Enabled";"de9e261c-b3d7-40ee-9304-42f8fab96cec";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"a9c6fd5b-861e-4c7f-9f4e-9aa05fe260bd";"DataMarketplace_GTM";"Enabled";"a9c6fd5b-861e-4c7f-9f4e-9aa05fe260bd";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"d2069bee-1330-4269-9b04-ad9799ccee34";"Waferwise_POC";"Enabled";"d2069bee-1330-4269-9b04-ad9799ccee34";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"2db507b0-b3b5-4ce3-8ba2-ff72bef0f748";"FS_Demo_PoC";"Enabled";"2db507b0-b3b5-4ce3-8ba2-ff72bef0f748";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"07987660-761f-44c3-bd71-8543cc7840e1";"MBU Azure E2C Presales Demo";"Enabled";"07987660-761f-44c3-bd71-8543cc7840e1";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"43cc6cf2-1d45-46c2-bbd8-730160d95e8e";"CVS_Development_POC";"Enabled";"43cc6cf2-1d45-46c2-bbd8-730160d95e8e";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"7d0ea1b8-f77f-4953-867f-b22d247037e7";"Manulife_Canada_POC";"Enabled";"7d0ea1b8-f77f-4953-867f-b22d247037e7";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"eca824ab-abb4-48bb-a81b-f185ee751679";"Quantum_POC";"Enabled";"eca824ab-abb4-48bb-a81b-f185ee751679";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"49832a64-330d-49db-8908-55cc6b33962e";"AMD_Dataiku_POC";"Enabled";"49832a64-330d-49db-8908-55cc6b33962e";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"27766ba4-90bd-455c-bf07-e87d612e99a4";"Wellbeing Platform_POC";"Enabled";"27766ba4-90bd-455c-bf07-e87d612e99a4";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"71340b2e-f825-4a53-a686-9328d6ce2653";"Retail Power Apps Platform_POC";"Enabled";"71340b2e-f825-4a53-a686-9328d6ce2653";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"9733de29-ea86-4a7b-b983-c7087e607327";"New York Pace Port_POC";"Enabled";"9733de29-ea86-4a7b-b983-c7087e607327";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"08d3da05-5d5f-4794-a4a6-f221a1e6d1e6";"VMware Migration Accelerator_CBO_OLD";"Enabled";"08d3da05-5d5f-4794-a4a6-f221a1e6d1e6";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"5aaf7677-f422-43e8-b31c-8e25bb334497";"MS_FarmBeats_PoC";"Enabled";"5aaf7677-f422-43e8-b31c-8e25bb334497";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
"c300731c-9116-4615-81ea-998964937b15";"BFSI_CRO_Industry_Solutions_PoC";"Enabled";"c300731c-9116-4615-81ea-998964937b15";"3c8ea0e4-127c-4a02-ac65-58830e4ac608";;"System.Collections.Generic.Dictionary`2[System.String,System.String]";
